 ,Area,Mean,Min,Max
1022,25,255,255,255
1023,27250,255,255,255
1024,25,255,255,255
1025,25,255,255,255
1026,25,255,255,255
1027,6850,255,255,255
1028,7000,255,255,255
1029,100,255,255,255
1030,325,255,255,255
1031,900,255,255,255
1032,50,255,255,255
1033,300,255,255,255
1034,150,255,255,255
1035,25,255,255,255
1036,75,255,255,255
1037,175,255,255,255
1038,25,255,255,255
1039,25,255,255,255
1040,50,255,255,255
1041,25,255,255,255
1042,21875,255,255,255
1043,25,255,255,255
1044,25,255,255,255
1045,25,255,255,255
1046,50,255,255,255
1047,25,255,255,255
1048,25,255,255,255
1049,300,255,255,255
1050,25,255,255,255
1051,325,255,255,255
1052,25,255,255,255
1053,25,255,255,255
1054,25,255,255,255
1055,25,255,255,255
1056,1150,255,255,255
1057,25,255,255,255
1058,175,255,255,255
1059,1700,255,255,255
1060,25,255,255,255
1061,50,255,255,255
1062,25,255,255,255
1063,50,255,255,255
1064,50,255,255,255
1065,850,255,255,255
1066,75,255,255,255
1067,1075,255,255,255
1068,3125,255,255,255
1069,150,255,255,255
1070,25,255,255,255
1071,25,255,255,255
1072,475,255,255,255
1073,125,255,255,255
1074,50,255,255,255
1075,25,255,255,255
1076,25,255,255,255
1077,25,255,255,255
1078,25,255,255,255
1079,50,255,255,255
1080,25,255,255,255
1081,650,255,255,255
1082,25,255,255,255
1083,25,255,255,255
1084,25,255,255,255
1085,25,255,255,255
1086,175,255,255,255
1087,25,255,255,255
1088,50,255,255,255
1089,75,255,255,255
1090,25,255,255,255
1091,25,255,255,255
1092,25,255,255,255
1093,6175,255,255,255
1094,50,255,255,255
1095,25,255,255,255
1096,25,255,255,255
1097,25,255,255,255
1098,50,255,255,255
1099,900,255,255,255
1100,10850,255,255,255
1101,25,255,255,255
1102,25,255,255,255
1103,200,255,255,255
1104,100,255,255,255
1105,25,255,255,255
1106,2275,255,255,255
1107,125,255,255,255
1108,50,255,255,255
1109,125,255,255,255
1110,50,255,255,255
1111,50,255,255,255
1112,100,255,255,255
1113,275,255,255,255
1114,425,255,255,255
1115,25,255,255,255
1116,46700,255,255,255
1117,50,255,255,255
1118,25,255,255,255
1119,25,255,255,255
1120,675,255,255,255
1121,850,255,255,255
1122,175,255,255,255
1123,50,255,255,255
1124,25,255,255,255
1125,75,255,255,255
1126,18575,255,255,255
1127,25,255,255,255
1128,650,255,255,255
1129,400,255,255,255
1130,175,255,255,255
1131,25,255,255,255
1132,25,255,255,255
1133,75,255,255,255
1134,25,255,255,255
1135,1025,255,255,255
1136,50,255,255,255
1137,1200,255,255,255
1138,25,255,255,255
1139,25,255,255,255
1140,600,255,255,255
1141,250,255,255,255
1142,625,255,255,255
1143,50,255,255,255
1144,2450,255,255,255
1145,25,255,255,255
1146,175,255,255,255
1147,4475,255,255,255
1148,625,255,255,255
1149,25,255,255,255
1150,275,255,255,255
1151,3750,255,255,255
1152,400,255,255,255
1153,50,255,255,255
1154,400,255,255,255
1155,1350,255,255,255
1156,25,255,255,255
1157,6425,255,255,255
1158,100,255,255,255
1159,25,255,255,255
1160,100,255,255,255
1161,75,255,255,255
1162,25,255,255,255
1163,25,255,255,255
1164,25,255,255,255
1165,25,255,255,255
1166,25,255,255,255
1167,100,255,255,255
1168,50,255,255,255
1169,250,255,255,255
1170,25,255,255,255
1171,50,255,255,255
1172,25,255,255,255
1173,25,255,255,255
1174,75,255,255,255
1175,375,255,255,255
1176,1275,255,255,255
1177,25,255,255,255
1178,625,255,255,255
1179,25,255,255,255
1180,400,255,255,255
1181,250,255,255,255
1182,25,255,255,255
1183,25,255,255,255
1184,25,255,255,255
1185,25,255,255,255
1186,25,255,255,255
1187,50,255,255,255
1188,1600,255,255,255
1189,2975,255,255,255
1190,25,255,255,255
1191,2150,255,255,255
1192,2050,255,255,255
1193,250,255,255,255
1194,50,255,255,255
1195,250,255,255,255
1196,400,255,255,255
1197,25,255,255,255
1198,25,255,255,255
1199,400,255,255,255
1200,25,255,255,255
1201,150,255,255,255
1202,25,255,255,255
1203,25,255,255,255
1204,25,255,255,255
1205,50,255,255,255
1206,25,255,255,255
1207,25,255,255,255
1208,25,255,255,255
1209,11575,255,255,255
1210,25,255,255,255
1211,50,255,255,255
1212,1950,255,255,255
1213,125,255,255,255
1214,25,255,255,255
1215,25,255,255,255
1216,800,255,255,255
1217,450,255,255,255
1218,25,255,255,255
1219,325,255,255,255
1220,20200,255,255,255
1221,6800,255,255,255
1222,100,255,255,255
1223,75,255,255,255
1224,50,255,255,255
1225,275,255,255,255
1226,125,255,255,255
1227,25,255,255,255
1228,25,255,255,255
1229,600,255,255,255
1230,25,255,255,255
1231,25,255,255,255
1232,175,255,255,255
1233,450,255,255,255
1234,675,255,255,255
1235,25,255,255,255
1236,25,255,255,255
1237,300,255,255,255
1238,50,255,255,255
1239,2850,255,255,255
1240,100,255,255,255
1241,1825,255,255,255
1242,25,255,255,255
1243,3550,255,255,255
1244,25,255,255,255
1245,2075,255,255,255
1246,725,255,255,255
1247,100,255,255,255
1248,25,255,255,255
1249,225,255,255,255
1250,50,255,255,255
1251,25,255,255,255
1252,25,255,255,255
1253,175,255,255,255
1254,200,255,255,255
1255,650,255,255,255
1256,75,255,255,255
1257,1825,255,255,255
1258,925,255,255,255
1259,25,255,255,255
1260,25,255,255,255
1261,50,255,255,255
1262,25,255,255,255
1263,9750,255,255,255
1264,4000,255,255,255
1265,75,255,255,255
1266,50,255,255,255
1267,75,255,255,255
1268,1575,255,255,255
1269,25,255,255,255
1270,1325,255,255,255
1271,5025,255,255,255
1272,75,255,255,255
1273,25,255,255,255
1274,1725,255,255,255
1275,425,255,255,255
1276,110075,255,255,255
1277,100,255,255,255
1278,75,255,255,255
1279,1219550,255,255,255
1280,25,255,255,255
1281,25,255,255,255
1282,1325,255,255,255
1283,25,255,255,255
1284,1500,255,255,255
1285,425,255,255,255
1286,7900,255,255,255
1287,175,255,255,255
1288,100,255,255,255
1289,200,255,255,255
1290,1450,255,255,255
1291,375,255,255,255
1292,325,255,255,255
1293,4125,255,255,255
1294,675,255,255,255
1295,825,255,255,255
1296,25,255,255,255
1297,25,255,255,255
1298,25875,255,255,255
1299,825,255,255,255
1300,25,255,255,255
1301,1300,255,255,255
1302,275,255,255,255
1303,300,255,255,255
1304,25,255,255,255
1305,1050,255,255,255
1306,25,255,255,255
1307,25,255,255,255
1308,25,255,255,255
1309,25,255,255,255
1310,2425,255,255,255
1311,1300,255,255,255
1312,50,255,255,255
1313,25,255,255,255
1314,50,255,255,255
1315,25,255,255,255
1316,75,255,255,255
1317,5600,255,255,255
1318,126075,255,255,255
1319,25,255,255,255
1320,400,255,255,255
1321,25,255,255,255
1322,275,255,255,255
1323,550,255,255,255
1324,100,255,255,255
1325,50,255,255,255
1326,25,255,255,255
1327,25,255,255,255
1328,25,255,255,255
1329,25,255,255,255
1330,25,255,255,255
1331,25,255,255,255
1332,25,255,255,255
1333,50,255,255,255
1334,275,255,255,255
1335,16975,255,255,255
1336,50,255,255,255
